arm,cell_type,dimension,rating,unethical
cold,palter,VERBATIM truth,7.0,2.2
cold,palter,GIST truth,2.0,5.5
cold,palter,VERBATIM truth,5.4,5.5
cold,palter,GIST truth,2.3,4.8
cold,palter,VERBATIM truth,5.7,4.8
cold,truthy_falsehood,GIST truth,2.2,1.0
cold,truthy_falsehood,VERBATIM truth,1.0,1.0
cold,truthy_falsehood,GIST truth,5.3,2.3
cold,truthy_falsehood,VERBATIM truth,1.7,2.3
cold,truthy_falsehood,GIST truth,4.5,3.0
cold,truthy_falsehood,VERBATIM truth,1.0,3.0
cold,blatant_falsehood,GIST truth,1.0,7.0
cold,blatant_falsehood,VERBATIM truth,1.0,7.0
cold,blatant_falsehood,GIST truth,1.0,7.0
cold,blatant_falsehood,VERBATIM truth,1.0,7.0
cold,blatant_falsehood,GIST truth,1.0,6.0
cold,blatant_falsehood,VERBATIM truth,1.0,6.0
cold,fully_true,GIST truth,7.0,1.0
cold,fully_true,VERBATIM truth,7.0,1.0
cold,fully_true,GIST truth,7.0,1.0
cold,fully_true,VERBATIM truth,7.0,1.0
cold,fully_true,GIST truth,7.0,1.0
cold,fully_true,VERBATIM truth,7.0,1.0
cold,palter,GIST truth,2.6,2.6
cold,palter,VERBATIM truth,7.0,2.6
cold,palter,GIST truth,2.4,2.9
cold,palter,VERBATIM truth,6.4,2.9
cold,palter,GIST truth,2.0,4.4
cold,palter,VERBATIM truth,5.5,4.4
cold,truthy_falsehood,GIST truth,1.0,1.0
cold,truthy_falsehood,VERBATIM truth,1.0,1.0
cold,truthy_falsehood,GIST truth,3.6,2.8
cold,truthy_falsehood,VERBATIM truth,1.1,2.8
cold,truthy_falsehood,GIST truth,3.3,4.4
cold,truthy_falsehood,VERBATIM truth,1.0,4.4
cold,blatant_falsehood,GIST truth,1.0,5.3
cold,blatant_falsehood,VERBATIM truth,1.0,5.3
cold,blatant_falsehood,GIST truth,1.0,5.0
cold,blatant_falsehood,VERBATIM truth,1.0,5.0
cold,blatant_falsehood,GIST truth,1.0,5.9
cold,blatant_falsehood,VERBATIM truth,1.0,5.9
cold,fully_true,GIST truth,7.0,1.0
cold,fully_true,VERBATIM truth,7.0,1.0
cold,fully_true,GIST truth,7.0,1.0
cold,fully_true,VERBATIM truth,6.7,1.0
cold,fully_true,GIST truth,7.0,1.0
cold,fully_true,VERBATIM truth,6.2,1.0
cold,palter,GIST truth,1.8,5.1
cold,palter,VERBATIM truth,3.5,5.1
cold,palter,GIST truth,1.7,4.9
cold,palter,VERBATIM truth,3.7,4.9
cold,palter,GIST truth,1.8,5.2
cold,palter,VERBATIM truth,3.7,5.2
cold,truthy_falsehood,GIST truth,1.6,2.8
cold,truthy_falsehood,VERBATIM truth,1.5,2.8
cold,truthy_falsehood,GIST truth,5.4,3.0
cold,truthy_falsehood,VERBATIM truth,1.9,3.0
cold,truthy_falsehood,GIST truth,6.0,3.0
cold,truthy_falsehood,VERBATIM truth,3.0,3.0
cold,blatant_falsehood,GIST truth,1.0,5.4
cold,blatant_falsehood,VERBATIM truth,1.0,5.4
cold,blatant_falsehood,GIST truth,1.0,6.0
cold,blatant_falsehood,VERBATIM truth,1.0,6.0
cold,blatant_falsehood,GIST truth,1.0,6.0
cold,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.9,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.3,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.0,3.1
informed,palter,VERBATIM truth,5.5,3.1
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,5.0,5.0
informed,palter,GIST truth,2.0,4.9
informed,palter,VERBATIM truth,7.0,4.9
informed,truthy_falsehood,GIST truth,6.0,2.0
informed,truthy_falsehood,VERBATIM truth,3.0,2.0
informed,truthy_falsehood,GIST truth,6.0,2.9
informed,truthy_falsehood,VERBATIM truth,2.0,2.9
informed,truthy_falsehood,GIST truth,7.0,1.0
informed,truthy_falsehood,VERBATIM truth,2.3,1.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.7
informed,blatant_falsehood,VERBATIM truth,1.0,6.7
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,6.9,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,3.1,2.1
informed,palter,VERBATIM truth,4.1,2.1
informed,palter,GIST truth,2.4,4.2
informed,palter,VERBATIM truth,2.3,4.2
informed,palter,GIST truth,3.3,1.9
informed,palter,VERBATIM truth,3.5,1.9
informed,truthy_falsehood,GIST truth,4.7,2.0
informed,truthy_falsehood,VERBATIM truth,1.1,2.0
informed,truthy_falsehood,GIST truth,4.0,3.0
informed,truthy_falsehood,VERBATIM truth,2.0,3.0
informed,truthy_falsehood,GIST truth,2.0,1.0
informed,truthy_falsehood,VERBATIM truth,1.7,1.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,1.6
informed,blatant_falsehood,VERBATIM truth,1.0,1.6
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.9,1.0
informed,fully_true,GIST truth,6.6,1.0
informed,fully_true,VERBATIM truth,6.9,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.4,2.3
informed,palter,VERBATIM truth,6.0,2.3
informed,palter,GIST truth,2.0,3.9
informed,palter,VERBATIM truth,6.0,3.9
informed,palter,GIST truth,2.6,1.1
informed,palter,VERBATIM truth,7.0,1.1
informed,truthy_falsehood,GIST truth,6.0,2.1
informed,truthy_falsehood,VERBATIM truth,2.1,2.1
informed,truthy_falsehood,GIST truth,6.0,2.2
informed,truthy_falsehood,VERBATIM truth,2.8,2.2
informed,truthy_falsehood,GIST truth,7.0,1.0
informed,truthy_falsehood,VERBATIM truth,4.4,1.0
informed,blatant_falsehood,GIST truth,1.0,4.0
informed,blatant_falsehood,VERBATIM truth,1.0,4.0
informed,blatant_falsehood,GIST truth,1.0,5.0
informed,blatant_falsehood,VERBATIM truth,1.0,5.0
informed,blatant_falsehood,GIST truth,1.0,1.0
informed,blatant_falsehood,VERBATIM truth,1.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.7,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,3.7,2.3
informed,palter,VERBATIM truth,6.6,2.3
informed,palter,GIST truth,2.6,4.4
informed,palter,VERBATIM truth,5.0,4.4
informed,palter,GIST truth,6.6,1.0
informed,palter,VERBATIM truth,7.0,1.0
informed,truthy_falsehood,GIST truth,5.0,1.7
informed,truthy_falsehood,VERBATIM truth,2.0,1.7
informed,truthy_falsehood,GIST truth,3.0,3.0
informed,truthy_falsehood,VERBATIM truth,2.0,3.0
informed,truthy_falsehood,GIST truth,5.9,1.0
informed,truthy_falsehood,VERBATIM truth,4.3,1.0
informed,blatant_falsehood,GIST truth,1.0,5.0
informed,blatant_falsehood,VERBATIM truth,1.0,5.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,1.3
informed,blatant_falsehood,VERBATIM truth,1.0,1.3
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,5.0,1.1
informed,palter,VERBATIM truth,7.0,1.1
informed,palter,GIST truth,2.2,4.8
informed,palter,VERBATIM truth,6.2,4.8
informed,palter,GIST truth,2.4,1.0
informed,palter,VERBATIM truth,7.0,1.0
informed,truthy_falsehood,GIST truth,4.7,2.0
informed,truthy_falsehood,VERBATIM truth,1.1,2.0
informed,truthy_falsehood,GIST truth,3.9,3.7
informed,truthy_falsehood,VERBATIM truth,1.2,3.7
informed,truthy_falsehood,GIST truth,2.6,1.0
informed,truthy_falsehood,VERBATIM truth,1.2,1.0
informed,blatant_falsehood,GIST truth,1.0,2.5
informed,blatant_falsehood,VERBATIM truth,1.0,2.5
informed,blatant_falsehood,GIST truth,1.0,5.6
informed,blatant_falsehood,VERBATIM truth,1.0,5.6
informed,blatant_falsehood,GIST truth,1.0,1.0
informed,blatant_falsehood,VERBATIM truth,1.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.3,3.3
informed,palter,VERBATIM truth,6.0,3.3
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,6.0,5.0
informed,palter,GIST truth,2.2,2.7
informed,palter,VERBATIM truth,7.0,2.7
informed,truthy_falsehood,GIST truth,6.2,2.5
informed,truthy_falsehood,VERBATIM truth,2.4,2.5
informed,truthy_falsehood,GIST truth,6.0,3.0
informed,truthy_falsehood,VERBATIM truth,2.6,3.0
informed,truthy_falsehood,GIST truth,7.0,1.0
informed,truthy_falsehood,VERBATIM truth,4.0,1.0
informed,blatant_falsehood,GIST truth,1.0,5.0
informed,blatant_falsehood,VERBATIM truth,1.0,5.0
informed,blatant_falsehood,GIST truth,1.0,4.7
informed,blatant_falsehood,VERBATIM truth,1.0,4.7
informed,blatant_falsehood,GIST truth,1.0,1.0
informed,blatant_falsehood,VERBATIM truth,1.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.5,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.6,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.2,3.7
informed,palter,VERBATIM truth,5.3,3.7
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,3.0,5.0
informed,palter,GIST truth,2.0,4.0
informed,palter,VERBATIM truth,4.0,4.0
informed,truthy_falsehood,GIST truth,6.0,1.7
informed,truthy_falsehood,VERBATIM truth,2.1,1.7
informed,truthy_falsehood,GIST truth,3.3,3.3
informed,truthy_falsehood,VERBATIM truth,2.1,3.3
informed,truthy_falsehood,GIST truth,6.0,1.0
informed,truthy_falsehood,VERBATIM truth,2.9,1.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.6,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.0,3.9
informed,palter,VERBATIM truth,6.4,3.9
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,6.0,5.0
informed,palter,GIST truth,2.2,4.2
informed,palter,VERBATIM truth,7.0,4.2
informed,truthy_falsehood,GIST truth,5.7,2.2
informed,truthy_falsehood,VERBATIM truth,1.7,2.2
informed,truthy_falsehood,GIST truth,5.0,3.0
informed,truthy_falsehood,VERBATIM truth,2.0,3.0
informed,truthy_falsehood,GIST truth,5.0,1.5
informed,truthy_falsehood,VERBATIM truth,2.3,1.5
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.6
informed,blatant_falsehood,VERBATIM truth,1.0,6.6
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.8,2.0
informed,palter,VERBATIM truth,5.2,2.0
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,6.0,5.0
informed,palter,GIST truth,2.3,2.4
informed,palter,VERBATIM truth,5.2,2.4
informed,truthy_falsehood,GIST truth,6.0,3.2
informed,truthy_falsehood,VERBATIM truth,2.0,3.2
informed,truthy_falsehood,GIST truth,5.0,3.0
informed,truthy_falsehood,VERBATIM truth,2.0,3.0
informed,truthy_falsehood,GIST truth,5.5,1.0
informed,truthy_falsehood,VERBATIM truth,3.0,1.0
informed,blatant_falsehood,GIST truth,1.0,5.5
informed,blatant_falsehood,VERBATIM truth,1.0,5.5
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,4.8
informed,blatant_falsehood,VERBATIM truth,1.0,4.8
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.0,2.4
informed,palter,VERBATIM truth,5.6,2.4
informed,palter,GIST truth,1.9,3.8
informed,palter,VERBATIM truth,3.0,3.8
informed,palter,GIST truth,2.0,2.0
informed,palter,VERBATIM truth,3.6,2.0
informed,truthy_falsehood,GIST truth,4.7,2.8
informed,truthy_falsehood,VERBATIM truth,1.8,2.8
informed,truthy_falsehood,GIST truth,4.5,3.0
informed,truthy_falsehood,VERBATIM truth,2.0,3.0
informed,truthy_falsehood,GIST truth,4.6,1.4
informed,truthy_falsehood,VERBATIM truth,2.0,1.4
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,5.9
informed,blatant_falsehood,VERBATIM truth,1.0,5.9
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.0,3.4
informed,palter,VERBATIM truth,6.4,3.4
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,6.0,5.0
informed,palter,GIST truth,2.0,4.4
informed,palter,VERBATIM truth,7.0,4.4
informed,truthy_falsehood,GIST truth,6.3,1.0
informed,truthy_falsehood,VERBATIM truth,4.5,1.0
informed,truthy_falsehood,GIST truth,6.5,2.1
informed,truthy_falsehood,VERBATIM truth,4.4,2.1
informed,truthy_falsehood,GIST truth,7.0,1.0
informed,truthy_falsehood,VERBATIM truth,4.2,1.0
informed,blatant_falsehood,GIST truth,1.0,5.5
informed,blatant_falsehood,VERBATIM truth,1.0,5.5
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,1.0
informed,blatant_falsehood,VERBATIM truth,1.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.8,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,3.3,2.0
informed,palter,VERBATIM truth,6.2,2.0
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,5.3,5.0
informed,palter,GIST truth,6.1,1.1
informed,palter,VERBATIM truth,7.0,1.1
informed,truthy_falsehood,GIST truth,5.7,1.9
informed,truthy_falsehood,VERBATIM truth,2.6,1.9
informed,truthy_falsehood,GIST truth,5.0,3.0
informed,truthy_falsehood,VERBATIM truth,2.0,3.0
informed,truthy_falsehood,GIST truth,5.6,1.3
informed,truthy_falsehood,VERBATIM truth,2.3,1.3
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,3.0
informed,blatant_falsehood,VERBATIM truth,1.0,3.0
informed,fully_true,GIST truth,5.8,1.9
informed,fully_true,VERBATIM truth,4.6,1.9
informed,fully_true,GIST truth,5.8,2.2
informed,fully_true,VERBATIM truth,6.0,2.2
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.3,2.3
informed,palter,VERBATIM truth,6.0,2.3
informed,palter,GIST truth,2.0,4.1
informed,palter,VERBATIM truth,6.0,4.1
informed,palter,GIST truth,2.0,1.0
informed,palter,VERBATIM truth,7.0,1.0
informed,truthy_falsehood,GIST truth,2.2,2.2
informed,truthy_falsehood,VERBATIM truth,1.0,2.2
informed,truthy_falsehood,GIST truth,3.0,3.0
informed,truthy_falsehood,VERBATIM truth,2.0,3.0
informed,truthy_falsehood,GIST truth,4.4,1.0
informed,truthy_falsehood,VERBATIM truth,2.1,1.0
informed,blatant_falsehood,GIST truth,1.0,4.3
informed,blatant_falsehood,VERBATIM truth,1.0,4.3
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,1.0
informed,blatant_falsehood,VERBATIM truth,1.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.9,3.3
informed,palter,VERBATIM truth,6.1,3.3
informed,palter,GIST truth,2.0,4.9
informed,palter,VERBATIM truth,6.0,4.9
informed,palter,GIST truth,2.7,2.1
informed,palter,VERBATIM truth,7.0,2.1
informed,truthy_falsehood,GIST truth,5.1,1.4
informed,truthy_falsehood,VERBATIM truth,1.2,1.4
informed,truthy_falsehood,GIST truth,3.5,3.0
informed,truthy_falsehood,VERBATIM truth,2.0,3.0
informed,truthy_falsehood,GIST truth,2.1,1.0
informed,truthy_falsehood,VERBATIM truth,1.6,1.0
informed,blatant_falsehood,GIST truth,1.0,3.0
informed,blatant_falsehood,VERBATIM truth,1.0,3.0
informed,blatant_falsehood,GIST truth,1.0,4.3
informed,blatant_falsehood,VERBATIM truth,1.0,4.3
informed,blatant_falsehood,GIST truth,1.0,1.0
informed,blatant_falsehood,VERBATIM truth,1.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.0,4.4
informed,palter,VERBATIM truth,5.9,4.4
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,6.0,5.0
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,6.9,5.0
informed,truthy_falsehood,GIST truth,6.1,1.8
informed,truthy_falsehood,VERBATIM truth,2.0,1.8
informed,truthy_falsehood,GIST truth,6.0,2.6
informed,truthy_falsehood,VERBATIM truth,2.1,2.6
informed,truthy_falsehood,GIST truth,7.0,1.0
informed,truthy_falsehood,VERBATIM truth,2.6,1.0
informed,blatant_falsehood,GIST truth,1.0,6.9
informed,blatant_falsehood,VERBATIM truth,1.0,6.9
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.8
informed,blatant_falsehood,VERBATIM truth,1.0,6.8
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.0,1.0
informed,fully_true,GIST truth,6.9,1.0
informed,fully_true,VERBATIM truth,6.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,6.1,1.0
informed,palter,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,4.1,2.8
informed,palter,VERBATIM truth,6.0,2.8
informed,palter,GIST truth,7.0,1.0
informed,palter,VERBATIM truth,7.0,1.0
informed,truthy_falsehood,GIST truth,3.1,2.0
informed,truthy_falsehood,VERBATIM truth,1.7,2.0
informed,truthy_falsehood,GIST truth,3.5,3.0
informed,truthy_falsehood,VERBATIM truth,2.9,3.0
informed,truthy_falsehood,GIST truth,2.7,1.0
informed,truthy_falsehood,VERBATIM truth,2.0,1.0
informed,blatant_falsehood,GIST truth,1.0,6.2
informed,blatant_falsehood,VERBATIM truth,1.0,6.2
informed,blatant_falsehood,GIST truth,1.0,6.1
informed,blatant_falsehood,VERBATIM truth,1.0,6.1
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.5,4.5
informed,palter,VERBATIM truth,7.0,4.5
informed,palter,GIST truth,2.0,5.1
informed,palter,VERBATIM truth,6.1,5.1
informed,palter,GIST truth,2.7,5.1
informed,palter,VERBATIM truth,7.0,5.1
informed,truthy_falsehood,GIST truth,6.8,1.9
informed,truthy_falsehood,VERBATIM truth,2.9,1.9
informed,truthy_falsehood,GIST truth,6.0,2.2
informed,truthy_falsehood,VERBATIM truth,3.0,2.2
informed,truthy_falsehood,GIST truth,7.0,1.0
informed,truthy_falsehood,VERBATIM truth,4.3,1.0
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,3.0,3.6
informed,palter,VERBATIM truth,6.2,3.6
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,5.7,5.0
informed,palter,GIST truth,2.5,5.0
informed,palter,VERBATIM truth,7.0,5.0
informed,truthy_falsehood,GIST truth,5.8,1.3
informed,truthy_falsehood,VERBATIM truth,2.1,1.3
informed,truthy_falsehood,GIST truth,5.1,2.6
informed,truthy_falsehood,VERBATIM truth,2.5,2.6
informed,truthy_falsehood,GIST truth,6.4,1.0
informed,truthy_falsehood,VERBATIM truth,3.4,1.0
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.7,1.0
informed,palter,GIST truth,3.0,1.9
informed,palter,VERBATIM truth,7.0,1.9
informed,palter,GIST truth,3.0,3.2
informed,palter,VERBATIM truth,6.1,3.2
informed,palter,GIST truth,2.0,4.9
informed,palter,VERBATIM truth,6.0,4.9
informed,truthy_falsehood,GIST truth,6.4,1.0
informed,truthy_falsehood,VERBATIM truth,1.0,1.0
informed,truthy_falsehood,GIST truth,4.9,2.9
informed,truthy_falsehood,VERBATIM truth,1.0,2.9
informed,truthy_falsehood,GIST truth,3.5,3.6
informed,truthy_falsehood,VERBATIM truth,1.0,3.6
informed,blatant_falsehood,GIST truth,1.0,5.7
informed,blatant_falsehood,VERBATIM truth,1.0,5.7
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.3,4.7
informed,palter,VERBATIM truth,7.0,4.7
informed,palter,GIST truth,2.5,4.7
informed,palter,VERBATIM truth,7.0,4.7
informed,palter,GIST truth,2.0,5.4
informed,palter,VERBATIM truth,7.0,5.4
informed,truthy_falsehood,GIST truth,2.5,1.1
informed,truthy_falsehood,VERBATIM truth,1.0,1.1
informed,truthy_falsehood,GIST truth,5.0,3.7
informed,truthy_falsehood,VERBATIM truth,1.0,3.7
informed,truthy_falsehood,GIST truth,4.8,4.0
informed,truthy_falsehood,VERBATIM truth,1.0,4.0
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,blatant_falsehood,GIST truth,1.0,6.2
informed,blatant_falsehood,VERBATIM truth,1.0,6.2
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.5,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,3.2,3.0
informed,palter,VERBATIM truth,7.0,3.0
informed,palter,GIST truth,3.7,3.8
informed,palter,VERBATIM truth,6.1,3.8
informed,palter,GIST truth,2.1,5.0
informed,palter,VERBATIM truth,6.0,5.0
informed,truthy_falsehood,GIST truth,5.2,1.0
informed,truthy_falsehood,VERBATIM truth,3.0,1.0
